id	ms_uniprot_ac	BAIT	ms_unique_pep	ms_spectral_counts	names	lengths	uniprot_id	Mass
FU000385	Q5MNZ6	Vector		2	sp|Q5MNZ6|WIPI3_HUMAN	344	WIPI3_HUMAN	37840
FU000385	Q5T1H1	Vector		1	sp|Q5T1H1|EYS_HUMAN	3165	EYS_HUMAN	348150
FU000385	Q5T440	Vector		6	sp|Q5T440|CAF17_HUMAN	356	CAF17_HUMAN	39160
FU000385	Q5TAX3	Vector		1	sp|Q5TAX3|TUT4_HUMAN	1644	TUT4_HUMAN	180840
FU000385	Q5VTB9	Vector		5	sp|Q5VTB9|RN220_HUMAN	566	RN220_HUMAN	62260
FU000385	Q5VTL8	Vector		16	sp|Q5VTL8|PR38B_HUMAN	546	PR38B_HUMAN	60060
FU000385	Q66GS9	Vector		1	sp|Q66GS9|CP135_HUMAN	1140	CP135_HUMAN	125400
FU000385	Q66PJ3	Vector		2	sp|Q66PJ3|AR6P4_HUMAN	421	AR6P4_HUMAN	46310
FU000385	Q6DCA0	Vector		2	sp|Q6DCA0|AMERL_HUMAN	310	AMERL_HUMAN	34100
FU000385	Q6FI81	Vector		11	sp|Q6FI81|CPIN1_HUMAN	312	CPIN1_HUMAN	34320
FU000385	Q6IQ49	Vector		3	sp|Q6IQ49|SDE2_HUMAN	451	SDE2_HUMAN	49610
FU000385	Q6KC79	Vector		1	sp|Q6KC79|NIPBL_HUMAN	2804	NIPBL_HUMAN	308440
FU000385	Q6P087	Vector		5	sp|Q6P087|RUSD3_HUMAN	351	RUSD3_HUMAN	38610
FU000385	Q6P1L8	Vector		10	sp|Q6P1L8|RM14_HUMAN	145	RM14_HUMAN	15950
FU000385	Q6P1Q9	Vector		1	sp|Q6P1Q9|MET2B_HUMAN	378	MET2B_HUMAN	41580
FU000385	Q6P5R6	Vector		5	sp|Q6P5R6|RL22L_HUMAN	122	RL22L_HUMAN	13420
FU000385	Q70Z53	Vector		6	sp|Q70Z53|F10C1_HUMAN	315	F10C1_HUMAN	34650
FU000385	Q71UM5	Vector		2	sp|Q71UM5|RS27L_HUMAN	84	RS27L_HUMAN	9240
FU000385	Q7L014	Vector		21	sp|Q7L014|DDX46_HUMAN	1031	DDX46_HUMAN	113410
FU000385	Q7L3T8	Vector		3	sp|Q7L3T8|SYPM_HUMAN	475	SYPM_HUMAN	52250
FU000385	Q7L4I2	Vector		12	sp|Q7L4I2|RSRC2_HUMAN	434	RSRC2_HUMAN	47740
FU000385	Q7RTV0	Vector		1	sp|Q7RTV0|PHF5A_HUMAN	110	PHF5A_HUMAN	12100
FU000385	Q7Z417	Vector		2	sp|Q7Z417|NUFP2_HUMAN	695	NUFP2_HUMAN	76450
FU000385	Q7Z5L9	Vector		7	sp|Q7Z5L9|I2BP2_HUMAN	587	I2BP2_HUMAN	64570
FU000385	Q7Z5P9	Vector		1	sp|Q7Z5P9|MUC19_HUMAN	8384	MUC19_HUMAN	922240
FU000385	Q7Z7K0	Vector		4	sp|Q7Z7K0|COXM1_HUMAN	106	COXM1_HUMAN	11660
FU000385	Q86SX6	Vector		2	sp|Q86SX6|GLRX5_HUMAN	157	GLRX5_HUMAN	17270
FU000385	Q86U90	Vector		5	sp|Q86U90|YRDC_HUMAN	279	YRDC_HUMAN	30690
FU000385	Q86UK7	Vector		2	sp|Q86UK7|ZN598_HUMAN	904	ZN598_HUMAN	99440
FU000385	Q86WR7	Vector		1	sp|Q86WR7|PRSR2_HUMAN	435	PRSR2_HUMAN	47850
FU000385	Q86WX3	Vector		1	sp|Q86WX3|AROS_HUMAN	136	AROS_HUMAN	14960
FU000385	Q86X55	Vector		1	sp|Q86X55|CARM1_HUMAN	608	CARM1_HUMAN	66880
FU000385	Q8IWQ3	Vector		6	sp|Q8IWQ3|BRSK2_HUMAN	736	BRSK2_HUMAN	80960
FU000385	Q8IWS0	Vector		12	sp|Q8IWS0|PHF6_HUMAN	365	PHF6_HUMAN	40150
FU000385	Q8IWX8	Vector		25	sp|Q8IWX8|CHERP_HUMAN	916	CHERP_HUMAN	100760
FU000385	Q8IWZ3	Vector		1	sp|Q8IWZ3|ANKH1_HUMAN	2542	ANKH1_HUMAN	279620
FU000385	Q8IXB1	Vector		20	sp|Q8IXB1|DJC10_HUMAN	793	DJC10_HUMAN	87230
FU000385	Q8IY67	Vector		7	sp|Q8IY67|RAVR1_HUMAN	606	RAVR1_HUMAN	66660
FU000385	Q8IYB3	Vector		4	sp|Q8IYB3|SRRM1_HUMAN	904	SRRM1_HUMAN	99440
FU000385	Q8IYB5	Vector		2	sp|Q8IYB5|SMAP1_HUMAN	467	SMAP1_HUMAN	51370
FU000385	Q8IYN2	Vector		2	sp|Q8IYN2|TCAL8_HUMAN	117	TCAL8_HUMAN	12870
FU000385	Q8N1G4	Vector		3	sp|Q8N1G4|LRC47_HUMAN	583	LRC47_HUMAN	64130
FU000385	Q8N5F7	Vector		8	sp|Q8N5F7|NKAP_HUMAN	415	NKAP_HUMAN	45650
FU000385	Q8N6N3	Vector		1	sp|Q8N6N3|CA052_HUMAN	182	CA052_HUMAN	20020
FU000385	Q8N6N6	Vector		1	sp|Q8N6N6|NATD1_HUMAN	113	NATD1_HUMAN	12430
FU000385	Q8N9Q2	Vector		16	sp|Q8N9Q2|SR1IP_HUMAN	155	SR1IP_HUMAN	17050
FU000385	Q8NAV1	Vector		9	sp|Q8NAV1|PR38A_HUMAN	312	PR38A_HUMAN	34320
FU000385	Q8NB15	Vector		2	sp|Q8NB15|ZN511_HUMAN	262	ZN511_HUMAN	28820
FU000385	Q8NBS9	Vector		9	sp|Q8NBS9|TXND5_HUMAN	432	TXND5_HUMAN	47520
FU000385	Q8NC51	Vector		8	sp|Q8NC51|PAIRB_HUMAN	408	PAIRB_HUMAN	44880
FU000385	Q8ND56	Vector		1	sp|Q8ND56|LS14A_HUMAN	463	LS14A_HUMAN	50930
FU000385	Q8NE71	Vector		10	sp|Q8NE71|ABCF1_HUMAN	845	ABCF1_HUMAN	92950
FU000385	Q8NEZ5	Vector		6	sp|Q8NEZ5|FBX22_HUMAN	403	FBX22_HUMAN	44330
FU000385	Q8TA86	Vector		21	sp|Q8TA86|RP9_HUMAN	221	RP9_HUMAN	24310
FU000385	Q8TAV0	Vector		2	sp|Q8TAV0|FA76A_HUMAN	307	FA76A_HUMAN	33770
FU000385	Q8WUA2	Vector		15	sp|Q8WUA2|PPIL4_HUMAN	492	PPIL4_HUMAN	54120
FU000385	Q8WVK2	Vector		20	sp|Q8WVK2|SNR27_HUMAN	155	SNR27_HUMAN	17050
FU000385	Q8WVV9	Vector		1	sp|Q8WVV9|HNRLL_HUMAN	542	HNRLL_HUMAN	59620
FU000385	Q8WWM7	Vector		9	sp|Q8WWM7|ATX2L_HUMAN	1075	ATX2L_HUMAN	118250
FU000385	Q8WWX9	Vector		1	sp|Q8WWX9|SELM_HUMAN	145	SELM_HUMAN	15950
FU000385	Q8WX93	Vector		1	sp|Q8WX93|PALLD_HUMAN	1383	PALLD_HUMAN	152130
FU000385	Q8WXX5	Vector		1	sp|Q8WXX5|DNJC9_HUMAN	260	DNJC9_HUMAN	28600
FU000385	Q92499	Vector		2	sp|Q92499|DDX1_HUMAN	740	DDX1_HUMAN	81400
FU000385	Q92841	Vector		8	sp|Q92841|DDX17_HUMAN	729	DDX17_HUMAN	80190
FU000385	Q92945	Vector		17	sp|Q92945|FUBP2_HUMAN	711	FUBP2_HUMAN	78210
FU000385	Q969H8	Vector		1	sp|Q969H8|MYDGF_HUMAN	173	MYDGF_HUMAN	19030
FU000385	Q96AG4	Vector		2	sp|Q96AG4|LRC59_HUMAN	307	LRC59_HUMAN	33770
FU000385	Q96C57	Vector		1	sp|Q96C57|CL043_HUMAN	262	CL043_HUMAN	28820
FU000385	Q96CT7	Vector		6	sp|Q96CT7|CC124_HUMAN	223	CC124_HUMAN	24530
FU000385	Q96EI5	Vector		1	sp|Q96EI5|TCAL4_HUMAN	215	TCAL4_HUMAN	23650
FU000385	Q96EK6	Vector		4	sp|Q96EK6|GNA1_HUMAN	184	GNA1_HUMAN	20240
FU000385	Q96EK7	Vector		2	sp|Q96EK7|F120B_HUMAN	910	F120B_HUMAN	100100
FU000385	Q96EY4	Vector		6	sp|Q96EY4|TMA16_HUMAN	203	TMA16_HUMAN	22330
FU000385	Q96F45	Vector		2	sp|Q96F45|ZN503_HUMAN	646	ZN503_HUMAN	71060
FU000385	Q96FZ2	Vector		2	sp|Q96FZ2|HMCES_HUMAN	354	HMCES_HUMAN	38940
FU000385	Q96H79	Vector		7	sp|Q96H79|ZCCHL_HUMAN	300	ZCCHL_HUMAN	33000
FU000385	Q96I24	Vector		49	sp|Q96I24|FUBP3_HUMAN	572	FUBP3_HUMAN	62920
FU000385	Q96I25	Vector		19	sp|Q96I25|SPF45_HUMAN	401	SPF45_HUMAN	44110
FU000385	Q96IZ6	Vector		1	sp|Q96IZ6|MET2A_HUMAN	378	MET2A_HUMAN	41580
FU000385	Q96IZ7	Vector		1	sp|Q96IZ7|RSRC1_HUMAN	334	RSRC1_HUMAN	36740
FU000385	Q96J01	Vector		1	sp|Q96J01|THOC3_HUMAN	351	THOC3_HUMAN	38610
FU000385	Q96LB3	Vector		5	sp|Q96LB3|IFT74_HUMAN	600	IFT74_HUMAN	66000
FU000385	Q96NC0	Vector		2	sp|Q96NC0|ZMAT2_HUMAN	199	ZMAT2_HUMAN	21890
FU000385	Q96RQ3	Vector		54	sp|Q96RQ3|MCCA_HUMAN	725	MCCA_HUMAN	79750
FU000385	Q96T17	Vector		4	sp|Q96T17|MA7D2_HUMAN	732	MA7D2_HUMAN	80520
FU000385	Q99439	Vector		6	sp|Q99439|CNN2_HUMAN	309	CNN2_HUMAN	33990
FU000385	Q99497	Vector		58	sp|Q99497|PARK7_HUMAN	189	PARK7_HUMAN	20790
FU000385	Q99623	Vector		3	sp|Q99623|PHB2_HUMAN	299	PHB2_HUMAN	32890
FU000385	Q99714	Vector		4	sp|Q99714|HCD2_HUMAN	261	HCD2_HUMAN	28710
FU000385	Q99873	Vector		2	sp|Q99873|ANM1_HUMAN	361	ANM1_HUMAN	39710
FU000385	Q9BQ61	Vector		2	sp|Q9BQ61|TRIR_HUMAN	176	TRIR_HUMAN	19360
FU000385	Q9BQE3	Vector		4	sp|Q9BQE3|TBA1C_HUMAN	449	TBA1C_HUMAN	49390
FU000385	Q9BRA2	Vector		2	sp|Q9BRA2|TXD17_HUMAN	123	TXD17_HUMAN	13530
FU000385	Q9BRJ7	Vector		6	sp|Q9BRJ7|TIRR_HUMAN	211	TIRR_HUMAN	23210
FU000385	Q9BRP1	Vector		6	sp|Q9BRP1|PDD2L_HUMAN	358	PDD2L_HUMAN	39380
FU000385	Q9BRX2	Vector		13	sp|Q9BRX2|PELO_HUMAN	385	PELO_HUMAN	42350
FU000385	Q9BSD7	Vector		7	sp|Q9BSD7|NTPCR_HUMAN	190	NTPCR_HUMAN	20900
FU000385	Q9BTE3	Vector		3	sp|Q9BTE3|MCMBP_HUMAN	642	MCMBP_HUMAN	70620
FU000385	Q9BTE7	Vector		4	sp|Q9BTE7|DCNL5_HUMAN	237	DCNL5_HUMAN	26070
FU000385	Q9BU76	Vector		8	sp|Q9BU76|MMTA2_HUMAN	263	MMTA2_HUMAN	28930
FU000385	Q9BW19	Vector		1	sp|Q9BW19|KIFC1_HUMAN	673	KIFC1_HUMAN	74030
FU000385	Q9BY42	Vector		5	sp|Q9BY42|RTF2_HUMAN	306	RTF2_HUMAN	33660
FU000385	Q9BYB4	Vector		7	sp|Q9BYB4|GNB1L_HUMAN	327	GNB1L_HUMAN	35970
FU000385	Q9BYC8	Vector		4	sp|Q9BYC8|RM32_HUMAN	188	RM32_HUMAN	20680
FU000385	Q9GZN7	Vector		1	sp|Q9GZN7|ROGDI_HUMAN	287	ROGDI_HUMAN	31570
FU000385	Q9GZP4	Vector		3	sp|Q9GZP4|PITH1_HUMAN	211	PITH1_HUMAN	23210
FU000385	Q9H1E3	Vector		1	sp|Q9H1E3|NUCKS_HUMAN	243	NUCKS_HUMAN	26730
FU000385	Q9H1K1	Vector		2	sp|Q9H1K1|ISCU_HUMAN	167	ISCU_HUMAN	18370
FU000385	Q9H257	Vector		1	sp|Q9H257|CARD9_HUMAN	536	CARD9_HUMAN	58960
FU000385	Q9H2U1	Vector		4	sp|Q9H2U1|DHX36_HUMAN	1008	DHX36_HUMAN	110880
FU000385	Q9H2U2	Vector		1	sp|Q9H2U2|IPYR2_HUMAN	334	IPYR2_HUMAN	36740
FU000385	Q9H3K6	Vector		16	sp|Q9H3K6|BOLA2_HUMAN	86	BOLA2_HUMAN	9460
FU000385	Q9H501	Vector		1	sp|Q9H501|ESF1_HUMAN	851	ESF1_HUMAN	93610
FU000385	Q9H5V9	Vector		1	sp|Q9H5V9|CX056_HUMAN	222	CX056_HUMAN	24420
FU000385	Q9H7C9	Vector		3	sp|Q9H7C9|AAMDC_HUMAN	122	AAMDC_HUMAN	13420
FU000385	Q9H857	Vector		6	sp|Q9H857|NT5D2_HUMAN	520	NT5D2_HUMAN	57200
FU000385	Q9H910	Vector		5	sp|Q9H910|JUPI2_HUMAN	190	JUPI2_HUMAN	20900
FU000385	Q9H9A6	Vector		3	sp|Q9H9A6|LRC40_HUMAN	602	LRC40_HUMAN	66220
FU000385	Q9HA64	Vector		15	sp|Q9HA64|KT3K_HUMAN	309	KT3K_HUMAN	33990
FU000385	Q9HB71	Vector		5	sp|Q9HB71|CYBP_HUMAN	228	CYBP_HUMAN	25080
FU000385	Q9HC38	Vector		5	sp|Q9HC38|GLOD4_HUMAN	313	GLOD4_HUMAN	34430
FU000385	Q9HCC0	Vector		38	sp|Q9HCC0|MCCB_HUMAN	563	MCCB_HUMAN	61930
FU000385	Q9HCG8	Vector		4	sp|Q9HCG8|CWC22_HUMAN	908	CWC22_HUMAN	99880
FU000385	Q9HCJ3	Vector		1	sp|Q9HCJ3|RAVR2_HUMAN	691	RAVR2_HUMAN	76010
FU000385	Q9HD42	Vector		2	sp|Q9HD42|CHM1A_HUMAN	196	CHM1A_HUMAN	21560
FU000385	Q9NP64	Vector		17	sp|Q9NP64|NO40_HUMAN	241	NO40_HUMAN	26510
FU000385	Q9NQ29	Vector		9	sp|Q9NQ29|LUC7L_HUMAN	371	LUC7L_HUMAN	40810
FU000385	Q9NQ88	Vector		2	sp|Q9NQ88|TIGAR_HUMAN	270	TIGAR_HUMAN	29700
FU000385	Q9NQZ6	Vector		3	sp|Q9NQZ6|ZC4H2_HUMAN	224	ZC4H2_HUMAN	24640
FU000385	Q9NS86	Vector		7	sp|Q9NS86|LANC2_HUMAN	450	LANC2_HUMAN	49500
FU000385	Q9NSD9	Vector		3	sp|Q9NSD9|SYFB_HUMAN	589	SYFB_HUMAN	64790
FU000385	Q9NSV4	Vector		12	sp|Q9NSV4|DIAP3_HUMAN	1193	DIAP3_HUMAN	131230
FU000385	Q9NUI1	Vector		3	sp|Q9NUI1|DECR2_HUMAN	292	DECR2_HUMAN	32120
FU000385	Q9NWB6	Vector		5	sp|Q9NWB6|ARGL1_HUMAN	273	ARGL1_HUMAN	30030
FU000385	Q9NYF8	Vector		3	sp|Q9NYF8|BCLF1_HUMAN	920	BCLF1_HUMAN	101200
FU000385	Q9NYJ1	Vector		1	sp|Q9NYJ1|COA4_HUMAN	87	COA4_HUMAN	9570
FU000385	Q9NYP9	Vector		9	sp|Q9NYP9|MS18A_HUMAN	233	MS18A_HUMAN	25630
FU000385	Q9NYU2	Vector		3	sp|Q9NYU2|UGGG1_HUMAN	1555	UGGG1_HUMAN	171050
FU000385	Q9NZW5	Vector		1	sp|Q9NZW5|MPP6_HUMAN	540	MPP6_HUMAN	59400
FU000385	Q9P016	Vector		4	sp|Q9P016|THYN1_HUMAN	225	THYN1_HUMAN	24750
FU000385	Q9P021	Vector		4	sp|Q9P021|CRIPT_HUMAN	101	CRIPT_HUMAN	11110
FU000385	Q9P0K7	Vector		2	sp|Q9P0K7|RAI14_HUMAN	980	RAI14_HUMAN	107800
FU000385	Q9P258	Vector		30	sp|Q9P258|RCC2_HUMAN	522	RCC2_HUMAN	57420
FU000385	Q9P270	Vector		1	sp|Q9P270|SLAI2_HUMAN	581	SLAI2_HUMAN	63910
FU000385	Q9P2E9	Vector		1	sp|Q9P2E9|RRBP1_HUMAN	1410	RRBP1_HUMAN	155100
FU000385	Q9UFW8	Vector		3	sp|Q9UFW8|CGBP1_HUMAN	167	CGBP1_HUMAN	18370
FU000385	Q9UG63	Vector		1	sp|Q9UG63|ABCF2_HUMAN	623	ABCF2_HUMAN	68530
FU000385	Q9UHX1	Vector		6	sp|Q9UHX1|PUF60_HUMAN	559	PUF60_HUMAN	61490
FU000385	Q9UI43	Vector		11	sp|Q9UI43|MRM2_HUMAN	246	MRM2_HUMAN	27060
FU000385	Q9UJV9	Vector		2	sp|Q9UJV9|DDX41_HUMAN	622	DDX41_HUMAN	68420
FU000385	Q9UKT4	Vector		8	sp|Q9UKT4|FBX5_HUMAN	447	FBX5_HUMAN	49170
FU000385	Q9UM13	Vector		1	sp|Q9UM13|APC10_HUMAN	185	APC10_HUMAN	20350
FU000385	Q9UMS0	Vector		2	sp|Q9UMS0|NFU1_HUMAN	254	NFU1_HUMAN	27940
FU000385	Q9UQ35	Vector		4	sp|Q9UQ35|SRRM2_HUMAN	2752	SRRM2_HUMAN	302720
FU000385	Q9UQ80	Vector		2	sp|Q9UQ80|PA2G4_HUMAN	394	PA2G4_HUMAN	43340
FU000385	Q9Y237	Vector		4	sp|Q9Y237|PIN4_HUMAN	131	PIN4_HUMAN	14410
FU000385	Q9Y285	Vector		1	sp|Q9Y285|SYFA_HUMAN	508	SYFA_HUMAN	55880
FU000385	Q9Y2S6	Vector		4	sp|Q9Y2S6|TMA7_HUMAN	64	TMA7_HUMAN	7040
FU000385	Q9Y2V2	Vector		3	sp|Q9Y2V2|CHSP1_HUMAN	147	CHSP1_HUMAN	16170
FU000385	Q9Y2W1	Vector		4	sp|Q9Y2W1|TR150_HUMAN	955	TR150_HUMAN	105050
FU000385	Q9Y2X3	Vector		1	sp|Q9Y2X3|NOP58_HUMAN	529	NOP58_HUMAN	58190
FU000385	Q9Y314	Vector		7	sp|Q9Y314|NOSIP_HUMAN	301	NOSIP_HUMAN	33110
FU000385	Q9Y366	Vector		1	sp|Q9Y366|IFT52_HUMAN	437	IFT52_HUMAN	48070
FU000385	Q9Y383	Vector		36	sp|Q9Y383|LC7L2_HUMAN	392	LC7L2_HUMAN	43120
FU000385	Q9Y388	Vector		4	sp|Q9Y388|RBMX2_HUMAN	322	RBMX2_HUMAN	35420
FU000385	Q9Y3A5	Vector		1	sp|Q9Y3A5|SBDS_HUMAN	250	SBDS_HUMAN	27500
FU000385	Q9Y3B4	Vector		2	sp|Q9Y3B4|SF3B6_HUMAN	125	SF3B6_HUMAN	13750
FU000385	Q9Y3C6	Vector		1	sp|Q9Y3C6|PPIL1_HUMAN	166	PPIL1_HUMAN	18260
FU000385	Q9Y3C8	Vector		1	sp|Q9Y3C8|UFC1_HUMAN	167	UFC1_HUMAN	18370
FU000385	Q9Y3D2	Vector		4	sp|Q9Y3D2|MSRB2_HUMAN	182	MSRB2_HUMAN	20020
FU000385	Q9Y3E2	Vector		5	sp|Q9Y3E2|BOLA1_HUMAN	137	BOLA1_HUMAN	15070
FU000385	Q9Y3I0	Vector		1	sp|Q9Y3I0|RTCB_HUMAN	505	RTCB_HUMAN	55550
FU000385	Q9Y421	Vector		3	sp|Q9Y421|FA32A_HUMAN	112	FA32A_HUMAN	12320
FU000385	Q9Y4X0	Vector		3	sp|Q9Y4X0|AMMR1_HUMAN	333	AMMR1_HUMAN	36630
FU000385	Q9Y508	Vector		1	sp|Q9Y508|RN114_HUMAN	228	RN114_HUMAN	25080
FU000385	Q9Y5Y2	Vector		3	sp|Q9Y5Y2|NUBP2_HUMAN	271	NUBP2_HUMAN	29810
FU000387	A0A0U1RRE5	Vector		6	sp|A0A0U1RRE5|NBDY_HUMAN	68	NBDY_HUMAN	7480
FU000387	A0AVF1	Vector		1	sp|A0AVF1|IFT56_HUMAN	554	IFT56_HUMAN	60940
FU000387	A1KXE4	Vector		2	sp|A1KXE4|F168B_HUMAN	195	F168B_HUMAN	21450
FU000387	A6NDG6	Vector		13	sp|A6NDG6|PGP_HUMAN	321	PGP_HUMAN	35310
FU000387	E9PAV3	Vector		14	sp|E9PAV3|NACAM_HUMAN	2078	NACAM_HUMAN	228580
FU000387	O00170	Vector		8	sp|O00170|AIP_HUMAN	330	AIP_HUMAN	36300
FU000387	O00178	Vector		1	sp|O00178|GTPB1_HUMAN	669	GTPB1_HUMAN	73590
FU000387	O00244	Vector		10	sp|O00244|ATOX1_HUMAN	68	ATOX1_HUMAN	7480
FU000387	O00483	Vector		2	sp|O00483|NDUA4_HUMAN	81	NDUA4_HUMAN	8910
FU000387	O00571	Vector		12	sp|O00571|DDX3X_HUMAN	662	DDX3X_HUMAN	72820
FU000387	O00763	Vector		19	sp|O00763|ACACB_HUMAN	2458	ACACB_HUMAN	270380
FU000387	O14545	Vector		1	sp|O14545|TRAD1_HUMAN	582	TRAD1_HUMAN	64020
FU000387	O14654	Vector		1	sp|O14654|IRS4_HUMAN	1257	IRS4_HUMAN	138270
FU000387	O14757	Vector		3	sp|O14757|CHK1_HUMAN	476	CHK1_HUMAN	52360
FU000387	O15042	Vector		66	sp|O15042|SR140_HUMAN	1029	SR140_HUMAN	113190
FU000387	O15235	Vector		5	sp|O15235|RT12_HUMAN	138	RT12_HUMAN	15180
FU000387	O15347	Vector		1	sp|O15347|HMGB3_HUMAN	200	HMGB3_HUMAN	22000
FU000387	O43175	Vector		4	sp|O43175|SERA_HUMAN	533	SERA_HUMAN	58630
FU000387	O43353	Vector		1	sp|O43353|RIPK2_HUMAN	540	RIPK2_HUMAN	59400
FU000387	O43396	Vector		5	sp|O43396|TXNL1_HUMAN	289	TXNL1_HUMAN	31790
FU000387	O43482	Vector		4	sp|O43482|MS18B_HUMAN	229	MS18B_HUMAN	25190
FU000387	O43663	Vector		1	sp|O43663|PRC1_HUMAN	620	PRC1_HUMAN	68200
FU000387	O43677	Vector		2	sp|O43677|NDUC1_HUMAN	76	NDUC1_HUMAN	8360
FU000387	O43684	Vector		4	sp|O43684|BUB3_HUMAN	328	BUB3_HUMAN	36080
FU000387	O43734	Vector		3	sp|O43734|CIKS_HUMAN	574	CIKS_HUMAN	63140
FU000387	O43809	Vector		5	sp|O43809|CPSF5_HUMAN	227	CPSF5_HUMAN	24970
FU000387	O43837	Vector		5	sp|O43837|IDH3B_HUMAN	385	IDH3B_HUMAN	42350
FU000387	O60547	Vector		3	sp|O60547|GMDS_HUMAN	372	GMDS_HUMAN	40920
FU000387	O60716	Vector		4	sp|O60716|CTND1_HUMAN	968	CTND1_HUMAN	106480
FU000387	O60869	Vector		2	sp|O60869|EDF1_HUMAN	148	EDF1_HUMAN	16280
FU000387	O75223	Vector		2	sp|O75223|GGCT_HUMAN	188	GGCT_HUMAN	20680
FU000387	O75340	Vector		6	sp|O75340|PDCD6_HUMAN	191	PDCD6_HUMAN	21010
FU000387	O75400	Vector		8	sp|O75400|PR40A_HUMAN	957	PR40A_HUMAN	105270
FU000387	O75533	Vector		1	sp|O75533|SF3B1_HUMAN	1304	SF3B1_HUMAN	143440
FU000387	O75694	Vector		6	sp|O75694|NU155_HUMAN	1391	NU155_HUMAN	153010
FU000387	O75937	Vector		2	sp|O75937|DNJC8_HUMAN	253	DNJC8_HUMAN	27830
FU000387	O75940	Vector		5	sp|O75940|SPF30_HUMAN	238	SPF30_HUMAN	26180
FU000387	O76003	Vector		2	sp|O76003|GLRX3_HUMAN	335	GLRX3_HUMAN	36850
FU000387	O94903	Vector		8	sp|O94903|PLPHP_HUMAN	275	PLPHP_HUMAN	30250
FU000387	O95229	Vector		2	sp|O95229|ZWINT_HUMAN	277	ZWINT_HUMAN	30470
FU000387	O95232	Vector		21	sp|O95232|LC7L3_HUMAN	432	LC7L3_HUMAN	47520
FU000387	O95336	Vector		5	sp|O95336|6PGL_HUMAN	258	6PGL_HUMAN	28380
FU000387	O95372	Vector		1	sp|O95372|LYPA2_HUMAN	231	LYPA2_HUMAN	25410
FU000387	O95881	Vector		9	sp|O95881|TXD12_HUMAN	172	TXD12_HUMAN	18920
FU000387	P00492	Vector		7	sp|P00492|HPRT_HUMAN	218	HPRT_HUMAN	23980
FU000387	P00558	Vector		1	sp|P00558|PGK1_HUMAN	417	PGK1_HUMAN	45870
FU000387	P01583	Vector		1	sp|P01583|IL1A_HUMAN	271	IL1A_HUMAN	29810
FU000387	P04080	Vector		11	sp|P04080|CYTB_HUMAN	98	CYTB_HUMAN	10780
FU000387	P04406	Vector		12	sp|P04406|G3P_HUMAN	335	G3P_HUMAN	36850
FU000387	P05114	Vector		3	sp|P05114|HMGN1_HUMAN	100	HMGN1_HUMAN	11000
FU000387	P05141	Vector		7	sp|P05141|ADT2_HUMAN	298	ADT2_HUMAN	32780
FU000387	P05165	Vector		64	sp|P05165|PCCA_HUMAN	728	PCCA_HUMAN	80080
FU000387	P05166	Vector		37	sp|P05166|PCCB_HUMAN	539	PCCB_HUMAN	59290
FU000387	P05204	Vector		6	sp|P05204|HMGN2_HUMAN	90	HMGN2_HUMAN	9900
FU000387	P05386	Vector		1	sp|P05386|RLA1_HUMAN	114	RLA1_HUMAN	12540
FU000387	P06730	Vector		3	sp|P06730|IF4E_HUMAN	217	IF4E_HUMAN	23870
FU000387	P06733	Vector		18	sp|P06733|ENOA_HUMAN	434	ENOA_HUMAN	47740
FU000387	P07195	Vector		2	sp|P07195|LDHB_HUMAN	334	LDHB_HUMAN	36740
FU000387	P07437	Vector		6	sp|P07437|TBB5_HUMAN	444	TBB5_HUMAN	48840
FU000387	P08238	Vector		1	sp|P08238|HS90B_HUMAN	724	HS90B_HUMAN	79640
FU000387	P08708	Vector		1	sp|P08708|RS17_HUMAN	135	RS17_HUMAN	14850
FU000387	P08865	Vector		12	sp|P08865|RSSA_HUMAN	295	RSSA_HUMAN	32450
FU000387	P09429	Vector		5	sp|P09429|HMGB1_HUMAN	215	HMGB1_HUMAN	23650
FU000387	P09622	Vector		2	sp|P09622|DLDH_HUMAN	509	DLDH_HUMAN	55990
FU000387	P09651	Vector		2	sp|P09651|ROA1_HUMAN	372	ROA1_HUMAN	40920
FU000387	P09769	Vector		1	sp|P09769|FGR_HUMAN	529	FGR_HUMAN	58190
FU000387	P09874	Vector		14	sp|P09874|PARP1_HUMAN	1014	PARP1_HUMAN	111540
FU000387	P0DPB5	Vector		1	sp|P0DPB5|RPC22_HUMAN	122	RPC22_HUMAN	13420
FU000387	P10599	Vector		33	sp|P10599|THIO_HUMAN	105	THIO_HUMAN	11550
FU000387	P10809	Vector		18	sp|P10809|CH60_HUMAN	573	CH60_HUMAN	63030
FU000387	P11021	Vector		17	sp|P11021|BIP_HUMAN	654	BIP_HUMAN	71940
FU000387	P11142	Vector		25	sp|P11142|HSP7C_HUMAN	646	HSP7C_HUMAN	71060
FU000387	P11387	Vector		7	sp|P11387|TOP1_HUMAN	765	TOP1_HUMAN	84150
FU000387	P11498	Vector		181	sp|P11498|PYC_HUMAN	1178	PYC_HUMAN	129580
FU000387	P11586	Vector		17	sp|P11586|C1TC_HUMAN	935	C1TC_HUMAN	102850
FU000387	P13639	Vector		8	sp|P13639|EF2_HUMAN	858	EF2_HUMAN	94380
FU000387	P13667	Vector		1	sp|P13667|PDIA4_HUMAN	645	PDIA4_HUMAN	70950
FU000387	P13797	Vector		2	sp|P13797|PLST_HUMAN	630	PLST_HUMAN	69300
FU000387	P14174	Vector		2	sp|P14174|MIF_HUMAN	115	MIF_HUMAN	12650
